CustomerID,Churn,Recency,Frequency,TotalSpent,AvgOrderValue,UniqueProducts,TotalItems,AvgDaysBetweenPurchases,AvgBasketSize,StdBasketSize,MaxBasketSize,PreferredDay,PreferredHour,CountryDiversity,CustomerLifetimeDays,PurchaseVelocity,Purchases_Last30Days,Purchases_Last60Days,Purchases_Last90Days,ProductDiversityScore,TotalUniqueProducts,AvgPricePreference,StdPricePreference,MinPrice,MaxPrice,AvgQuantityPerOrder,RecencyScore,FrequencyScore,MonetaryScore,RFM_Score,CustomerSegment
13612,1,75,1,755.89,16.082765957446806,47,438,0.0,438.0,54.98679368175796,438,2,12,1,0,1.0,0.0,0.0,1.0,1.0,47,2.9527659574468084,2.3185440541404048,0.42,7.49,438.0,2,1,3,6,Potential
13613,0,69,2,577.6,19.253333333333334,25,228,1.1724137931034482,114.0,107.48023074035522,190,2,12,1,34,0.05714285714285714,0.0,0.0,1.0,0.8333333333333334,25,3.8066666666666666,2.238177111313847,0.55,7.49,114.0,2,3,3,8,Loyal
13615,0,7,3,1514.6200000000001,16.112978723404257,73,732,1.2258064516129032,244.0,98.85342685005918,352,3,15,1,115,0.02586206896551724,1.0,1.0,2.0,0.776595744680851,73,3.0976595744680853,1.9217075882941566,0.42,7.49,244.0,4,3,4,11,Champions
13616,1,11,2,222.45,7.175806451612903,27,167,4.066666666666666,83.5,75.66042558696059,137,6,14,1,122,0.016260162601626018,1.0,1.0,1.0,0.8709677419354839,27,1.7741935483870968,1.109720007309797,0.55,4.95,83.5,4,3,2,9,Loyal
13619,0,117,1,74.74000000000001,3.7370000000000005,19,37,0.0,37.0,54.98679368175796,37,2,14,1,0,1.0,0.0,0.0,0.0,0.95,19,2.1995,1.4934082355118898,0.65,5.95,37.0,1,1,1,3,Lost
13622,1,139,1,536.36,19.865185185185187,27,302,0.0,302.0,54.98679368175796,302,1,13,1,0,1.0,0.0,0.0,0.0,1.0,27,2.7385185185185184,2.2830204414727295,0.42,6.95,302.0,1,1,3,5,At Risk
13623,0,130,2,670.44,7.887529411764707,79,298,0.5833333333333334,149.0,28.284271247461902,169,2,13,1,49,0.04,0.0,0.0,0.0,0.9294117647058824,79,2.707764705882353,1.8355441495452978,0.18,7.5,149.0,1,3,3,7,Potential
13625,1,39,1,213.36,13.335,16,136,0.0,136.0,54.98679368175796,136,3,10,1,0,1.0,0.0,1.0,1.0,1.0,16,3.563125,3.2238873403599784,0.42,7.49,136.0,3,1,2,6,Potential
13627,0,83,1,189.29999999999998,15.774999999999999,12,124,0.0,124.0,54.98679368175796,124,1,14,1,0,1.0,0.0,0.0,1.0,1.0,12,2.525,2.1371710273162514,0.65,6.95,124.0,2,1,2,5,At Risk
13628,1,119,1,218.34,14.556000000000001,15,94,0.0,94.0,54.98679368175796,94,0,14,1,0,1.0,0.0,0.0,0.0,1.0,15,3.9013333333333335,2.4632350002926366,0.42,6.75,94.0,1,1,2,4,At Risk
13632,0,19,2,792.3900000000001,18.866428571428575,37,301,0.8536585365853658,150.5,33.23401871576773,174,2,10,1,35,0.05555555555555555,1.0,2.0,2.0,0.8809523809523809,37,3.4154761904761908,2.062797298461783,0.85,7.49,150.5,4,3,3,10,Champions
13634,0,17,5,1541.96,12.639016393442624,69,615,1.0,123.0,40.48456495999432,162,6,14,1,123,0.04032258064516129,2.0,2.0,3.0,0.5655737704918032,69,3.1815573770491805,2.09175161700886,0.29,7.49,123.0,4,4,4,12,Champions
13635,0,167,2,737.15,18.90128205128205,37,429,0.3684210526315789,214.5,17.67766952966369,227,1,9,1,14,0.13333333333333333,0.0,0.0,0.0,0.9487179487179487,37,2.275128205128205,1.5714875148873104,0.42,6.75,214.5,1,3,3,7,Potential
13640,1,54,1,270.0,90.0,3,72,0.0,72.0,54.98679368175796,72,2,15,1,0,1.0,0.0,1.0,1.0,1.0,3,3.75,0.0,3.75,3.75,72.0,2,1,2,5,At Risk
13641,1,83,4,595.27,19.842333333333332,29,323,3.1724137931034484,80.75,37.659660115301094,134,5,13,1,93,0.0425531914893617,0.0,0.0,1.0,0.9666666666666667,29,2.041,1.1480338514773558,0.38,5.95,80.75,2,4,3,9,Loyal
13643,0,27,3,354.3,25.307142857142857,13,138,11.23076923076923,46.0,29.866369046136157,80,1,12,1,147,0.02027027027027027,1.0,1.0,2.0,0.9285714285714286,13,2.814285714285714,1.5900445774385565,0.85,6.75,46.0,3,3,2,8,Loyal
13647,0,8,2,514.5,16.596774193548388,27,314,1.2333333333333334,157.0,69.29646455628166,206,3,12,1,37,0.05263157894736842,1.0,2.0,2.0,0.8709677419354839,27,3.5048387096774194,2.9609276372647613,0.55,7.49,157.0,4,3,3,10,Champions
13648,0,38,3,899.46,16.061785714285715,53,476,2.5636363636363635,158.66666666666666,30.89228598426043,192,6,14,1,142,0.02097902097902098,0.0,1.0,1.0,0.9464285714285714,53,2.7708928571428575,1.7221712266108253,0.42,6.75,158.66666666666666,3,3,4,10,Champions
13650,0,13,2,931.45,20.24891304347826,41,494,2.488888888888889,247.0,0.0,247,1,13,1,112,0.017699115044247787,1.0,1.0,1.0,0.8913043478260869,41,2.7319565217391304,2.0307487612703268,0.55,6.75,247.0,4,3,4,11,Champions
13652,0,95,1,369.09000000000003,14.195769230769232,26,300,0.0,300.0,54.98679368175796,300,3,17,1,0,1.0,0.0,0.0,0.0,1.0,26,2.0949999999999998,1.6045092707740896,0.42,6.75,300.0,1,1,2,4,At Risk
13654,0,89,2,258.68,23.516363636363636,11,132,9.1,66.0,33.94112549695428,90,2,11,1,91,0.021739130434782608,0.0,0.0,1.0,1.0,11,2.0736363636363637,0.8878206207029969,0.65,3.75,66.0,2,3,2,7,Potential
13655,0,32,2,479.43,18.439615384615387,25,275,0.08,137.5,140.71424945612296,237,1,9,1,2,0.6666666666666666,0.0,2.0,2.0,0.9615384615384616,25,2.5246153846153847,1.678592817259101,0.85,6.75,137.5,3,3,3,9,Loyal
13656,0,38,1,243.55,16.236666666666668,15,155,0.0,155.0,54.98679368175796,155,4,12,1,0,1.0,0.0,1.0,1.0,1.0,15,1.6833333333333333,0.6028701194721637,0.85,2.95,155.0,3,1,2,6,Potential
13658,0,115,1,868.1800000000001,17.71795918367347,49,333,0.0,333.0,54.98679368175796,333,4,13,1,0,1.0,0.0,0.0,0.0,1.0,49,3.4151020408163264,1.907116193856774,0.85,6.75,333.0,1,1,4,6,Potential
13659,0,11,6,1973.42,17.778558558558558,88,1176,0.8272727272727273,196.0,106.60393988966825,340,3,10,1,92,0.06451612903225806,1.0,3.0,5.0,0.7927927927927928,88,2.511531531531532,1.9088807754560824,0.42,7.49,196.0,4,4,4,12,Champions
13661,1,46,1,299.74,18.73375,16,116,0.0,116.0,54.98679368175796,116,3,14,1,0,1.0,0.0,1.0,1.0,1.0,16,3.50125,1.9653460255130648,1.45,7.49,116.0,2,1,2,5,At Risk
13662,0,101,2,268.67,13.4335,20,185,0.0,92.5,48.79036790187178,127,4,13,1,0,2.0,0.0,0.0,0.0,1.0,20,3.112,2.4469413775697935,0.42,7.49,92.5,1,3,2,6,Potential
13663,0,89,1,424.15000000000003,18.441304347826087,23,201,0.0,201.0,54.98679368175796,201,2,10,1,0,1.0,0.0,0.0,1.0,1.0,23,2.884782608695652,2.219665964970277,0.65,6.75,201.0,2,1,3,6,Potential
13666,0,178,1,6.75,6.75,1,1,0.38686131386861317,1.0,54.98679368175796,1,4,10,1,0,1.0,0.0,0.0,0.0,1.0,1,6.75,1.5993550116224886,6.75,6.75,1.0,1,1,1,3,Lost
13668,0,53,5,1192.03,17.529852941176472,56,305,1.7462686567164178,61.0,39.824615503479755,116,3,14,1,118,0.04201680672268908,0.0,1.0,3.0,0.8235294117647058,56,3.5316176470588236,2.2653658465661586,0.42,7.49,61.0,2,4,4,10,Champions
13672,1,173,1,233.53,19.460833333333333,12,81,0.0,81.0,54.98679368175796,81,2,11,1,0,1.0,0.0,0.0,0.0,1.0,12,3.4075,1.96001913255968,1.25,6.75,81.0,1,1,2,4,At Risk
13676,0,62,1,37.55,18.775,2,17,0.0,17.0,54.98679368175796,17,1,16,1,0,1.0,0.0,0.0,1.0,1.0,2,3.3000000000000003,3.747665940288702,0.65,5.95,17.0,2,1,1,4,At Risk
13679,0,42,2,179.55,5.6109375,31,56,4.387096774193548,28.0,8.48528137423857,34,4,16,1,136,0.014598540145985401,0.0,1.0,1.0,0.96875,31,3.1578125,1.5621072086933125,0.85,5.95,28.0,3,3,1,7,Potential
13680,0,89,6,3269.1,9.876435045317221,199,1341,0.2636363636363636,223.5,110.00499988636881,348,3,14,1,89,0.06666666666666667,0.0,0.0,1.0,0.6012084592145015,199,2.4685498489425983,1.4096086969681196,0.42,6.95,223.5,2,4,4,10,Champions
13684,0,5,2,352.71999999999997,7.054399999999999,46,123,1.183673469387755,61.5,30.405591591021544,83,6,14,1,58,0.03389830508474576,1.0,1.0,2.0,0.92,46,2.2188,1.4969228846032718,0.55,6.75,61.5,4,3,2,9,Loyal
13688,1,78,1,190.5,63.5,3,30,0.0,30.0,54.98679368175796,30,6,14,1,0,1.0,0.0,0.0,1.0,1.0,3,6.349999999999999,0.0,6.35,6.35,30.0,2,1,2,5,At Risk
13693,0,36,6,946.7800000000001,17.21418181818182,48,482,2.5185185185185186,80.33333333333333,45.354896832278946,165,3,10,1,138,0.04316546762589928,0.0,1.0,1.0,0.8727272727272727,48,2.814,1.896810773670139,0.42,6.95,80.33333333333333,3,4,4,11,Champions
13694,0,17,24,4855.38,55.80896551724138,81,1757,1.7325581395348837,73.20833333333333,85.6341963219726,408,0,13,1,160,0.14906832298136646,1.0,3.0,11.0,0.9310344827586207,81,2.832528735632184,1.6623625793114136,0.38,7.36,73.20833333333333,4,4,4,12,Champions
13695,1,20,1,71.39999999999999,17.849999999999998,4,60,0.0,60.0,54.98679368175796,60,1,11,1,0,1.0,1.0,1.0,1.0,1.0,4,1.125,0.2753785273643052,0.85,1.45,60.0,3,1,1,5,At Risk
13696,1,34,2,500.20000000000005,38.47692307692308,13,236,6.166666666666667,118.0,87.68124086713189,180,3,14,1,74,0.02666666666666667,0.0,1.0,1.0,1.0,13,2.2346153846153842,1.5485725436920683,0.65,6.35,118.0,3,3,3,9,Loyal
13698,1,39,2,364.27,10.118611111111111,29,189,2.4285714285714284,94.5,77.07463914933368,149,3,11,1,85,0.023255813953488372,0.0,1.0,1.0,0.8055555555555556,29,2.5072222222222225,1.435400613290562,0.42,6.35,94.5,3,3,2,8,Loyal
13700,0,111,2,73.9,6.718181818181819,11,61,0.2,30.5,28.991378028648448,51,6,10,1,2,0.6666666666666666,0.0,0.0,0.0,1.0,11,1.7927272727272727,0.7293022817610118,0.42,3.25,30.5,1,3,1,5,At Risk
13705,0,67,1,250.45,20.870833333333334,12,153,0.0,153.0,54.98679368175796,153,3,17,1,0,1.0,0.0,0.0,1.0,1.0,12,1.7833333333333332,1.1121913940368795,0.65,4.65,153.0,2,2,2,6,Potential
13706,1,69,1,187.83,17.075454545454548,11,101,0.0,101.0,54.98679368175796,101,1,9,1,0,1.0,0.0,0.0,1.0,1.0,11,3.044545454545455,2.332022142417879,0.85,7.49,101.0,2,2,1,5,At Risk
13709,0,61,2,487.89,15.2465625,29,243,2.5483870967741935,121.5,71.4177848998413,172,0,10,1,79,0.025,0.0,0.0,1.0,0.90625,29,3.6475,2.535128679052572,0.42,7.49,121.5,2,3,3,8,Loyal
13710,0,55,1,160.8,40.2,4,88,0.0,88.0,54.98679368175796,88,1,12,1,0,1.0,0.0,1.0,1.0,1.0,4,1.9875,1.2854149783889506,0.85,3.75,88.0,2,2,1,5,At Risk
13711,0,21,6,1168.07,19.79779661016949,54,456,2.4655172413793105,76.0,73.89451941788376,220,3,18,1,145,0.0410958904109589,1.0,1.0,2.0,0.9152542372881356,54,3.7135593220338983,2.1492554947620928,0.42,7.49,76.0,3,4,4,11,Champions
13712,1,53,1,232.89,15.526,15,113,0.0,113.0,54.98679368175796,113,3,11,1,0,1.0,0.0,1.0,1.0,1.0,15,3.5846666666666667,2.4834131658628515,0.65,7.49,113.0,2,2,2,6,Potential
13713,0,26,1,208.08,6.936000000000001,28,82,0.0,82.0,54.98679368175796,82,2,16,1,0,1.0,1.0,1.0,1.0,0.9333333333333333,28,2.6563333333333334,1.478266653500164,1.05,7.25,82.0,3,2,2,7,Potential
13715,0,4,3,1561.3600000000001,9.46278787878788,142,844,0.4573170731707317,281.3333333333333,142.14194783150165,377,3,15,1,76,0.03896103896103896,1.0,2.0,3.0,0.8606060606060606,142,2.531151515151515,1.8459700358469096,0.42,7.49,281.3333333333333,4,3,4,11,Champions
13719,0,14,1,372.86,5.736307692307692,65,248,0.0,248.0,54.98679368175796,248,0,14,1,0,1.0,1.0,1.0,1.0,1.0,65,2.732307692307692,1.844347588944707,0.42,6.95,248.0,4,2,3,9,Loyal
13722,0,89,1,396.3,18.013636363636365,22,316,0.0,316.0,54.98679368175796,316,2,14,1,0,1.0,0.0,0.0,1.0,1.0,22,2.091818181818182,1.77378969162916,0.42,6.75,316.0,2,2,3,7,Potential
13723,0,3,2,336.73,19.80764705882353,16,131,3.125,65.5,45.96194077712559,98,2,14,1,50,0.0392156862745098,1.0,2.0,2.0,0.9411764705882353,16,3.5352941176470587,2.264128192172041,0.42,7.49,65.5,4,3,2,9,Loyal
13724,1,80,1,213.01,5.071666666666666,39,130,0.0,130.0,54.98679368175796,130,4,15,1,0,1.0,0.0,0.0,1.0,0.9285714285714286,39,2.1471428571428572,1.2048363631717405,0.55,7.49,130.0,2,2,2,6,Potential
13727,1,54,6,433.32,8.333076923076923,44,161,2.2941176470588234,26.833333333333332,19.9541140286074,54,2,11,1,118,0.05042016806722689,0.0,3.0,3.0,0.8461538461538461,44,3.571346153846154,1.9143257952545787,0.42,7.49,26.833333333333332,2,4,3,9,Loyal
13728,0,3,5,925.18,18.14078431372549,31,372,3.34,74.4,50.26728558416498,140,2,14,1,169,0.029411764705882353,1.0,2.0,2.0,0.6078431372549019,31,4.7643137254901955,2.9174689406415006,0.55,7.49,74.4,4,4,4,12,Champions
13729,0,127,1,220.58,14.705333333333334,15,214,0.0,214.0,54.98679368175796,214,6,14,1,0,1.0,0.0,0.0,0.0,1.0,15,1.328,0.8380521633952321,0.42,2.95,214.0,1,2,2,5,At Risk
13733,0,178,1,129.20000000000002,14.355555555555558,9,60,0.0,60.0,54.98679368175796,60,4,15,1,0,1.0,0.0,0.0,0.0,1.0,9,2.5611111111111113,1.0537960481569055,0.85,3.95,60.0,1,2,1,4,At Risk
13735,0,18,5,2498.83,12.431990049751244,143,1231,0.745,246.2,68.92532190711916,349,3,13,1,151,0.03289473684210526,1.0,2.0,2.0,0.7114427860696517,143,2.4736815920398008,1.5755790612055787,0.29,6.75,246.2,4,4,4,12,Champions
13736,0,176,1,577.09,5.496095238095238,104,366,0.0,366.0,54.98679368175796,366,6,12,1,0,1.0,0.0,0.0,0.0,0.9904761904761905,104,2.088857142857143,1.2146393214937024,0.42,4.95,366.0,1,2,3,6,Potential
13740,0,19,2,509.39,15.9184375,31,241,5.161290322580645,120.5,44.54772721475249,152,2,12,1,160,0.012422360248447204,1.0,1.0,1.0,0.96875,31,3.413125,2.19851480293167,0.19,7.49,120.5,4,3,3,10,Champions
13748,0,181,1,173.1,24.728571428571428,7,90,0.0,90.0,54.98679368175796,90,1,16,1,0,1.0,0.0,0.0,0.0,1.0,7,2.0785714285714287,0.558164508946618,1.25,2.95,90.0,1,2,1,4,At Risk
13750,0,25,2,443.96000000000004,21.14095238095238,19,144,1.7,72.0,8.48528137423857,78,3,14,1,34,0.05714285714285714,1.0,1.0,2.0,0.9047619047619048,19,3.551904761904762,1.591234172105473,1.25,6.75,72.0,3,3,3,9,Loyal
13753,1,41,3,1140.91,28.522750000000002,35,674,3.5384615384615383,224.66666666666666,97.98639361326313,290,1,14,1,138,0.02158273381294964,0.0,1.0,1.0,0.875,35,2.0927499999999997,1.624834488612491,0.42,6.35,224.66666666666666,3,3,4,10,Champions
13756,0,19,4,756.99,10.36972602739726,54,493,2.0277777777777777,123.25,52.885883434681006,165,2,16,1,147,0.02702702702702703,1.0,1.0,1.0,0.7397260273972602,54,1.9600000000000002,1.4725884240569962,0.21,6.75,123.25,4,4,3,11,Champions
13757,1,117,1,42.55,6.078571428571428,7,42,0.0,42.0,54.98679368175796,42,2,12,1,0,1.0,0.0,0.0,0.0,1.0,7,2.1457142857142855,1.573889631272972,0.42,4.95,42.0,1,2,1,4,At Risk
13758,0,32,4,2576.88,24.54171428571429,88,1336,1.4230769230769231,334.0,105.91820743699671,488,2,16,1,148,0.026845637583892617,0.0,1.0,1.0,0.8380952380952381,88,2.2822857142857145,1.5356997009274216,0.42,6.75,334.0,3,4,4,11,Champions
13760,0,36,1,197.42000000000002,14.101428571428572,14,159,0.0,159.0,54.98679368175796,159,6,13,1,0,1.0,0.0,1.0,1.0,1.0,14,2.0714285714285716,1.4703838177253488,0.42,4.95,159.0,3,2,2,7,Potential
13761,0,17,2,470.0,15.666666666666666,30,290,2.793103448275862,145.0,83.43860018001261,204,6,11,1,81,0.024390243902439025,1.0,1.0,1.0,1.0,30,2.015,1.263693955747634,0.55,6.75,145.0,4,3,3,10,Champions
13762,1,92,2,231.60000000000002,33.08571428571429,7,120,8.0,60.0,16.97056274847714,72,6,12,1,48,0.04081632653061224,0.0,0.0,0.0,1.0,7,1.7357142857142858,0.6687764235990268,1.25,2.95,60.0,1,3,2,6,Potential
13764,1,12,3,1157.15,7.92568493150685,125,976,0.503448275862069,325.3333333333333,52.290853247325515,383,6,15,1,73,0.04054054054054054,1.0,1.0,3.0,0.8561643835616438,125,1.7888356164383563,1.4032383778978819,0.21,7.49,325.3333333333333,4,3,4,11,Champions
13765,1,96,1,248.86100000000002,19.143153846153847,13,101,0.0,101.0,54.98679368175796,101,2,13,1,0,1.0,0.0,0.0,0.0,1.0,13,2.867769230769231,2.0724964074695906,0.001,6.75,101.0,1,2,2,5,At Risk
13767,0,18,12,4469.56,38.53068965517242,55,1328,1.373913043478261,110.66666666666667,51.66559138666017,206,3,9,1,163,0.07317073170731707,1.0,1.0,4.0,0.47413793103448276,55,3.9400000000000004,2.0242185824572445,0.55,7.49,110.66666666666667,4,4,4,12,Champions
13768,1,169,2,810.6700000000001,26.150645161290324,28,367,0.13333333333333333,183.5,102.5304832720494,256,2,10,1,4,0.4,0.0,0.0,0.0,0.9032258064516129,28,2.9367741935483873,1.7391058758200513,0.55,5.95,183.5,1,3,4,8,Loyal
13769,0,39,4,826.5500000000001,15.895192307692309,40,341,2.4705882352941178,85.25,42.5548665450459,145,4,10,1,127,0.03125,0.0,2.0,2.0,0.7692307692307693,40,3.3073076923076927,1.7226815797000055,0.42,7.49,85.25,3,4,4,11,Champions
13770,0,173,1,114.33000000000001,22.866000000000003,5,63,0.0,63.0,54.98679368175796,63,2,14,1,0,1.0,0.0,0.0,0.0,1.0,5,2.058,0.8290476463991682,1.25,2.95,63.0,1,2,1,4,At Risk
13771,0,4,3,1341.66,27.380816326530613,46,630,1.875,210.0,145.6605643267937,301,3,12,1,90,0.03296703296703297,2.0,2.0,2.0,0.9387755102040817,46,2.620204081632653,1.8022676570040852,0.55,7.49,210.0,4,3,4,11,Champions
13772,0,25,2,570.88,3.964444444444444,132,335,0.4965034965034965,167.5,79.90306627407988,224,1,13,1,71,0.027777777777777776,1.0,1.0,1.0,0.9166666666666666,132,2.0609027777777778,1.3081406829641054,0.42,6.75,167.5,3,3,3,9,Loyal
13773,0,102,1,91.4,18.28,5,32,0.0,32.0,54.98679368175796,32,3,10,1,0,1.0,0.0,0.0,0.0,1.0,5,3.7300000000000004,1.9601020381602587,0.85,5.95,32.0,1,2,1,4,At Risk
13775,1,33,1,706.8100000000001,13.089074074074075,54,416,0.0,416.0,54.98679368175796,416,2,12,1,0,1.0,0.0,1.0,1.0,1.0,54,2.1024074074074073,1.605888850667696,0.42,6.75,416.0,3,2,3,8,Loyal
13777,0,36,8,1103.5,40.870370370370374,17,445,5.461538461538462,55.625,32.0710706311556,113,1,9,1,144,0.05517241379310345,0.0,1.0,3.0,0.6296296296296297,17,2.466666666666667,1.4799948024856762,1.05,4.95,55.625,3,4,4,11,Champions
13778,0,8,1,339.96000000000004,16.18857142857143,21,148,0.0,148.0,54.98679368175796,148,6,13,1,0,1.0,1.0,1.0,1.0,1.0,21,3.3323809523809524,2.087045530796837,1.25,7.49,148.0,4,2,2,8,Loyal
13781,1,35,2,622.34,16.377368421052633,37,267,3.4594594594594597,133.5,6.363961030678928,138,0,14,1,128,0.015503875968992248,0.0,1.0,1.0,0.9736842105263158,37,3.174736842105263,1.6970829294459313,0.85,6.35,133.5,3,3,3,9,Loyal
13782,0,15,4,364.94,4.801842105263158,71,149,2.1333333333333333,37.25,13.889444433333777,50,6,12,1,160,0.024844720496894408,1.0,2.0,2.0,0.9342105263157895,71,2.6856578947368424,1.488482301340365,0.38,7.49,37.25,4,4,2,10,Champions
13786,0,32,4,1458.04,19.440533333333335,66,739,1.972972972972973,184.75,108.21390853305319,296,6,13,1,146,0.027210884353741496,0.0,2.0,3.0,0.88,66,2.1344000000000003,1.743040400517968,0.42,6.95,184.75,3,4,4,11,Champions
13787,0,98,2,375.24,13.401428571428571,26,358,1.4444444444444444,179.0,77.78174593052023,234,0,11,1,39,0.05,0.0,0.0,0.0,0.9285714285714286,26,1.6875,1.6932756442491597,0.29,6.75,179.0,1,3,3,7,Potential
13793,1,89,1,96.0,13.714285714285714,7,52,0.0,52.0,54.98679368175796,52,2,8,1,0,1.0,0.0,0.0,1.0,1.0,7,1.9357142857142857,0.3105295017040595,1.25,2.1,52.0,2,2,1,5,At Risk
13795,0,80,1,133.2,22.2,6,96,0.0,96.0,54.98679368175796,96,4,12,1,0,1.0,0.0,0.0,1.0,1.0,6,1.4000000000000001,0.37815340802378067,0.85,1.95,96.0,2,2,1,5,At Risk
13797,0,11,2,570.47,13.582619047619048,40,351,1.9268292682926829,175.5,92.63098833543772,241,1,12,1,79,0.025,1.0,1.0,1.0,0.9523809523809523,40,2.535952380952381,2.2537373399926444,0.42,7.49,175.5,4,3,3,10,Champions
13798,0,15,16,1806.55,54.74393939393939,13,464,4.8125,29.0,18.92793350227823,68,6,15,1,158,0.10062893081761007,3.0,5.0,7.0,0.3939393939393939,13,3.8636363636363638,2.1640266550198417,0.85,6.35,29.0,4,4,4,12,Champions
13799,0,17,3,841.95,84.19500000000001,7,145,7.666666666666667,48.333333333333336,23.24507116214819,66,4,16,1,69,0.04285714285714286,1.0,2.0,3.0,0.7,7,5.91,0.5015531433014407,5.45,6.75,48.333333333333336,4,3,4,11,Champions
13800,0,179,1,277.91,17.369375,16,149,0.0,149.0,54.98679368175796,149,3,10,1,0,1.0,0.0,0.0,0.0,1.0,16,2.133125,1.7195182222549044,0.85,6.35,149.0,1,2,2,5,At Risk
13802,0,4,8,3288.06,24.17691176470588,102,1404,0.725925925925926,175.5,158.41987609784684,463,3,14,1,100,0.07920792079207921,2.0,5.0,7.0,0.75,102,2.5825735294117647,1.6348052308154406,0.55,7.49,175.5,4,4,4,12,Champions
13803,0,61,1,377.73,17.169545454545457,22,225,0.0,225.0,54.98679368175796,225,2,10,1,0,1.0,0.0,0.0,1.0,1.0,22,2.2827272727272727,1.4656842439728632,0.42,5.95,225.0,2,2,3,7,Potential
13807,0,17,2,180.45000000000002,18.045,10,69,17.88888888888889,34.5,7.7781745930520225,40,4,12,1,161,0.012345679012345678,1.0,1.0,1.0,1.0,10,3.3950000000000005,1.8261145759355968,1.25,6.75,34.5,4,3,1,8,Loyal
13813,0,45,3,637.03,16.763947368421054,34,366,3.5135135135135136,122.0,14.177446878757825,133,4,11,1,131,0.022727272727272728,0.0,1.0,1.0,0.8947368421052632,34,2.2792105263157896,1.2511084416864813,0.42,4.95,122.0,3,3,3,9,Loyal
13815,0,108,1,555.93,13.898249999999999,40,472,0.0,472.0,54.98679368175796,472,4,10,1,0,1.0,0.0,0.0,0.0,1.0,40,1.53525,1.2282006590839947,0.42,6.75,472.0,1,2,3,6,Potential
13819,1,112,3,1201.5,21.07894736842105,32,682,1.2142857142857142,227.33333333333334,46.918368826434424,280,1,16,1,68,0.043478260869565216,0.0,0.0,0.0,0.5614035087719298,32,2.176315789473684,1.3164517130460784,0.55,6.75,227.33333333333334,1,3,4,8,Loyal
13820,0,89,2,361.02,9.500526315789473,27,128,0.8918918918918919,64.0,8.48528137423857,70,3,12,1,33,0.058823529411764705,0.0,0.0,1.0,0.7105263157894737,27,3.2405263157894737,2.4653829781635332,0.65,6.75,64.0,2,3,2,7,Potential
13821,0,136,3,600.65,6.984302325581395,80,197,0.10588235294117647,65.66666666666667,57.29165151514951,126,0,13,1,10,0.2727272727272727,0.0,0.0,0.0,0.9302325581395349,80,3.4501162790697673,2.1206622129924955,0.42,6.75,65.66666666666667,1,4,3,8,Loyal
13823,0,81,3,966.49,15.341111111111111,56,493,1.3709677419354838,164.33333333333334,105.50987315570679,241,4,9,1,85,0.03488372093023256,0.0,0.0,1.0,0.8888888888888888,56,3.655555555555556,2.544096758264549,0.38,7.49,164.33333333333334,2,4,4,10,Champions
13824,0,3,3,500.76,22.76181818181818,21,204,3.5714285714285716,68.0,72.11102550927978,148,3,12,1,76,0.03896103896103896,1.0,2.0,3.0,0.9545454545454546,21,2.885909090909091,1.541933415556151,1.25,6.75,68.0,4,4,3,11,Champions
13825,1,64,2,230.39,5.907435897435897,37,122,2.8421052631578947,61.0,24.041630560342615,78,2,14,1,108,0.01834862385321101,0.0,0.0,1.0,0.9487179487179487,37,2.8174358974358973,1.2909660151846267,0.42,5.45,61.0,2,3,2,7,Potential
13830,1,24,1,110.20000000000002,13.775000000000002,8,44,0.0,44.0,54.98679368175796,44,4,12,1,0,1.0,1.0,1.0,1.0,1.0,8,4.0375000000000005,2.3697121585301697,0.55,5.95,44.0,3,2,1,6,Potential
13831,0,12,6,819.7,15.17962962962963,46,428,2.9622641509433962,71.33333333333333,79.54537489173501,200,6,13,1,159,0.0375,2.0,2.0,3.0,0.8518518518518519,46,2.5940740740740744,1.8148813761521285,0.29,6.75,71.33333333333333,4,4,4,12,Champions
13834,1,19,2,178.5,17.85,9,48,10.222222222222221,24.0,19.79898987322333,38,0,12,1,92,0.021505376344086023,1.0,1.0,1.0,0.9,9,4.2299999999999995,1.5690053466377283,1.95,6.75,24.0,4,3,1,8,Loyal
13835,0,68,2,101.55,16.925,6,35,4.0,17.5,10.606601717798213,25,3,8,1,20,0.09523809523809523,0.0,0.0,2.0,1.0,6,3.391666666666667,2.0338182481890232,1.65,6.75,17.5,2,3,1,6,Potential
13838,0,22,1,231.94,4.376226415094339,53,105,0.0,105.0,54.98679368175796,105,6,11,1,0,1.0,1.0,1.0,1.0,1.0,53,3.340188679245283,2.396007488884886,0.42,7.49,105.0,3,2,2,7,Potential
13842,0,27,4,437.69,13.263333333333334,30,277,2.375,69.25,21.929812280698314,85,1,15,1,76,0.05194805194805195,1.0,1.0,1.0,0.9090909090909091,30,2.537575757575758,1.943182039695185,0.21,5.95,69.25,3,4,3,10,Champions
13847,1,162,1,221.92000000000002,15.851428571428572,14,88,0.0,88.0,54.98679368175796,88,6,10,1,0,1.0,0.0,0.0,0.0,1.0,14,3.9528571428571433,2.390002988641287,1.25,6.95,88.0,1,2,2,5,At Risk
13849,0,67,1,274.65,14.455263157894736,19,121,0.0,121.0,54.98679368175796,121,3,12,1,0,1.0,0.0,0.0,1.0,1.0,19,3.1426315789473684,1.915433928514091,0.42,6.75,121.0,2,2,2,6,Potential
13852,1,53,1,187.35000000000002,17.031818181818185,11,85,0.0,85.0,54.98679368175796,85,3,9,1,0,1.0,0.0,1.0,1.0,1.0,11,3.7409090909090907,2.2722035760268255,0.75,5.95,85.0,2,2,1,5,At Risk
